source_material_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,atmospheric_data,bacteria_carb_prod,bacteria_carb_prod_method,bac_prod,bac_prod_method,bac_resp,bac_resp_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_hydrogen,diss_hydrogen_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,light_intensity,light_intensity_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,org_carb,org_carb_method,org_matter,org_matter_method,org_nitro,org_nitro_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,perturbation,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,redox_potential,redox_potential_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,tot_carb,tot_carb_method,tot_diss_nitro,tot_inorg_nitro,tot_nitro,tot_nitro_method,tot_part_carb,tot_part_carb_method,tot_phosp,tot_phosp_method,turbidity,water_current,water_current_method,misc_param,misc_param_method
EMOBON_220322_BPNS_Wa_0.2um_1,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_0.2um_2,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_0.2um_3,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_0.2um_4,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_0.2um_blank,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_20um_1,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_20um_2,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_20um_3,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_20um_4,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_20um_blank,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_200um_1,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_200um_2,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_200um_3,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_200um_4,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220322_BPNS_Wa_200um_blank,to be analysed,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,,,,,,34885.3,CTD,1.02622,CTD,,,,,,,,,,,,,,,9.7011765,CTD,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_3um_1,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_3um_2,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_3um_3,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_3um_4,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_3um_blank,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_0.2um_1,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_0.2um_2,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_0.2um_3,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_0.2um_4,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_0.2um_blank,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_20um_1,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_20um_2,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_20um_3,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_20um_4,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_20um_blank,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_200um_1,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_200um_2,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_200um_3,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_200um_4,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220420um_BPNS_Wa_200um_blank,to be analysed,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,,,,,,35966.597,CTD,1.025353,CTD,,,,,,,,,,,,,,,9.3230265,CTD,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,,,to be analysed ,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_3um_1,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_3um_2,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_3um_3,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_3um_4,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_3um_blank,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_0.2um_1,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_0.2um_2,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_0.2um_3,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_0.2um_4,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_0.2um_blank,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_20um_1,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
EMOBON_220601_BPNS_Wa_20um_2,to be analysed,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,,,,,,41480.8,CTD,,CTD,,,,,,,,,,,,,,,,CTD,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,,,,,,1.00626696,CTD,,,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,,
